,Entity Name,Entity Type,has_co,has_digit_num,has_city_list2,comma,other_punc,word_count,encoded_langs
404,Sociedade Campineira de Educação e Instrução,Company,0,0,0,False,False,6,12
405,Kaiser Intermediação de Negócios,Company,0,0,0,False,False,4,12
406,Eletrica Raio do Sol Ltda,Company,1,0,0,False,False,5,12
407,Máxima Distribuidora de Alimentos Ltda,Company,1,0,0,False,False,5,12
408,Povel Porcino Veículos,Company,0,0,0,False,False,3,12
409,Terminal Químico de Aratu SA Tequimar,Company,0,0,0,False,False,6,12
410,UP Distribuidora de Produtos de Limpeza Eireli,Company,0,0,0,False,False,7,12
411,Ric & Rob - Comércio Brasil Ltda - ME,Company,1,0,0,False,True,10,12
412,Santa Maria Energias Renováveis S.A.,Company,1,0,1,False,True,6,12
413,M.P.L Comércio e Suprimentos de Informática Ltda,Company,1,0,0,False,True,9,12
414,Centro de Estudos e Memória da Juventude Amazônica,Company,0,0,0,False,False,8,12
415,Ivonir Alves Dias - Me,Company,0,0,0,False,True,5,12
416,JC Construtora Ltda - ME,Company,1,0,0,False,True,5,12
417,Total Medic Comércio de Produtos Médicos e Odontológicos Ltda.,Company,1,0,0,False,True,9,12
418,Santa Rita Comércio e Importação de Eletro Eletrônicos Ltda - ME,Company,1,0,0,False,True,11,12
419,PHD Comercio e Licitações LTDA,Company,1,0,0,False,False,5,12
420,Dolphin Capital Investors,Company,1,0,0,False,False,3,12
421,Diacor International,Company,0,0,0,False,False,2,12
422,Safe Financial,Company,0,0,0,False,False,2,12
423,GPN Holdings,Company,0,0,0,False,False,2,12
424,Earnshaw Associates,Company,0,0,0,False,False,2,12
425,"Mullan Agritech, Inc",Company,1,0,0,True,False,3,12
426,World Trade Glory Ltd.,Company,1,0,0,False,True,4,12
427,Forex4you,Company,0,1,0,False,False,1,12
428,LUKOIL Overseas West Project Ltd.,Company,1,0,0,False,True,5,12
429,ABU GROUP LIMITED,Company,1,0,0,False,False,3,12
430,Astibe Limited,Company,1,0,0,False,False,2,12
431,Sky Associates Group,Company,1,0,0,False,False,3,12
432,Richpoint Company Limited,Company,1,0,0,False,False,3,12
433,Fubon Securities (BVI),Company,1,0,0,False,True,3,12
434,Tamalaris Consolidated Ltd,Company,1,0,0,False,False,3,12
435,King Partner Holdings Limited,Company,1,0,0,False,False,4,12
436,Lotus Corporate Services Limited,Company,1,0,0,False,False,4,12
437,Flamar Shipping Ltd,Company,1,0,0,False,False,3,12
438,Cinque Terre Financial Group,Company,1,0,0,False,False,4,12
439,Hall Kingston International Limited,Company,1,0,1,False,False,4,12
440,Maplewalk,Company,0,0,0,False,False,1,12
441,Lega Geo Consult Ltd,Company,1,0,0,False,False,4,12
442,Pliska OOD,Company,1,0,0,False,False,2,12
443,Minevra BG Ltd,Company,1,0,0,False,False,3,12
444,METRO Cash and Carry Bulgaria Ltd.,Company,1,0,1,False,True,6,12
445,ALD Bulgaria,Company,0,0,1,False,False,2,12
446,TUVI&Co Ltd,Company,1,0,0,False,True,2,12
447,IAA Autoxellence,Company,0,0,0,False,False,2,12
448,Front Point Partners Ltd.,Company,1,0,0,False,True,4,12
449,Farmakio EOOD,Company,0,0,0,False,False,2,12
450,Mina Lev Ltd,Company,1,0,0,False,False,3,12
451,Ekonproekt-Andreev EOOD,Company,0,0,0,False,True,3,12
452,Iris Imoti Ltd,Company,1,0,0,False,False,3,12
453,Obrazovanie i nauka EAD,Company,1,0,0,False,False,4,12
454,EVN Bulgaria Toplofikatsia EAD,Company,1,0,1,False,False,4,12
455,Popov-Trade EOOD,Company,0,0,0,False,True,3,12
456,VODOKANALPROECT – METALPROECT INGENEERING AD,Company,1,0,0,False,True,5,12
457,Solarvat EOOD,Company,0,0,0,False,False,2,12
458,City Ltd.,Company,1,0,0,False,True,2,12
459,Glencoe Partners Ltd,Company,1,0,0,False,False,3,12
460,PTT (Cambodia) Limited,Company,1,0,1,False,True,3,12
461,"MWG (Cambodia) Co., Ltd.",Company,1,0,1,True,True,5,12
462,"TRY PHEAP GROUP CO., LTD.",Company,1,0,0,True,True,6,12
463,"PAPA PETROLEUM CO., LTD.",Company,1,0,0,True,True,5,12
464,"7 Makara Phary Co., Ltd.",Company,1,1,0,True,True,6,12
465,P.H.V Construction,Company,0,0,0,False,True,4,12
466,"Try Pheap Import Export Co., Ltd.",Company,1,0,0,True,True,7,12
467,"ROMDOUL CAPITAL PAWN CO., LTD.",Company,1,0,0,True,True,6,12
468,Giant Ocean International Fishery,Company,0,0,0,False,False,4,12
469,N.N.M.Y. INC,Company,1,0,0,False,True,5,12
470,Svay Rieng University,Company,0,0,0,False,False,3,12
471,"Daesan Cambodia Co., Ltd.",Company,1,0,1,True,True,5,12
472,CIMB Bank (Cambodia) PLC,Company,1,0,1,False,True,4,12
473,"Lanzhou Power Supply Vehicle Institute Co.,Ltd.",Company,1,0,1,True,True,7,12
474,Manulife (Cambodia) PLC,Company,1,0,1,False,True,3,12
475,Bank for Investment and Development of Cambodia Plc.,Company,1,0,1,False,True,8,12
476,Victoria Y Incorporated,Company,1,0,1,False,False,3,12
477,Phnom Penh Sugar,Company,0,0,1,False,False,3,12
478,Pizza (Kampuchea) Private Limited,Company,1,0,0,False,True,4,12
479,Anco Group of Companies,Company,1,0,0,False,False,4,12
480,Cameroon Telecommunications,Company,0,0,1,False,False,2,12
481,Université de Douala,Company,0,0,1,False,False,3,12
482,La Banque Internationale du Cameroun pour l’Epargne et le Crédit (BICEC),Company,1,0,0,False,True,11,12
483,Ecole Nationale d'Administration et de Magistrature,Company,0,0,0,False,True,6,12
484,Cameroon Shipyard And Industrial Engineering Ltd.,Company,1,0,1,False,True,6,12
485,LUKOIL Overseas Etinde Cameroon,Company,0,0,1,False,False,4,12
486,Caisse de Stabilisation des Prix des Hydrocarbures (CSPH),Company,1,0,0,False,True,8,12
487,Cameroon Water Utilities Corporation (Camwater),Company,1,0,1,False,True,5,12
488,Pecten Cameroun Company,Company,1,0,0,False,False,3,12
489,Sithe Global Sustainable Oils Cameroon,Company,0,0,1,False,False,5,12
490,Société Camerounaise des Dépôts Pétroliers,Company,0,0,0,False,False,5,12
491,SCB Cameroun,Company,0,0,0,False,False,2,12
492,Société Hôtelière Nord Cameroun,Company,0,0,0,False,False,4,12
493,Crédit Foncier du Cameroun,Company,0,0,0,False,False,4,12
494,Electricity Development,Company,1,0,0,False,False,2,12
495,Société Camerounaise des Sacheries,Company,0,0,0,False,False,4,12
496,Chanas Assurance,Company,0,0,0,False,False,2,12
497,Ringo,Company,0,0,0,False,False,1,12
498,Cameroon Radio Television (CRTV),Company,1,0,1,False,True,4,12
499,Société de Développement et d'Exploitation des Productions Animales,Company,0,0,0,False,True,8,12
500,Adly Ahmed,Company,0,0,0,False,False,2,12
501,AREV Brands International Ltd.,Company,1,0,0,False,True,4,12
502,New Brunswick Highway,Company,0,0,0,False,False,3,12
503,Dyna Haul Corp.,Company,1,0,0,False,True,3,12
504,TransCap Corporation,Company,1,0,0,False,False,2,12
505,Atlantic Shellfish Products,Company,0,0,0,False,False,3,12
506,"Interlotto International Holdings, Inc.",Company,1,0,0,True,True,4,12
507,Excavation Bois-Francs inc.,Company,1,0,0,False,True,4,12
508,Capital Ventura inc.,Company,1,0,0,False,True,3,12
509,Forum National Investments Ltd.,Company,1,0,0,False,True,4,12
510,Equity Financial Holdings,Company,0,0,0,False,False,3,12
511,Canoptec Inc.,Company,1,0,0,False,True,2,12
512,Canalands Resources Corporation,Company,1,0,0,False,False,3,12
513,Norbourg Groupe Financier inc.,Company,1,0,0,False,True,4,12
514,Falcon Ventures International Inc,Company,1,0,0,False,False,4,12
515,Corporation Pellicules de sécurité/ACE,Company,1,0,0,False,True,4,12
516,Glendale Industries,Company,0,0,0,False,False,2,12
517,Gran Tierra Energy,Company,0,0,0,False,False,3,12
518,Eureka 93 Inc.,Company,1,1,0,False,True,3,12
519,SNC-Lavalin Industrial Inc.,Company,1,0,1,False,True,4,12
520,PDG Bank (Cayman) Limited,Company,1,0,0,False,True,4,12
521,Asiya Asset Management (Cayman) Limited,Company,1,0,0,False,True,5,12
522,Renhe Commercial Holdings,Company,0,0,0,False,False,3,12
523,Seven Miles Securities,Company,0,0,0,False,False,3,12
524,B.C. HYDRO INTERNATIONAL TRANSPOWER CORPORATION,Company,1,0,0,False,True,6,12
525,Taqa Generation Investment Company I,Company,1,0,0,False,False,5,12
526,PetroSaudi Holdings (Cayman) Limited,Company,1,0,0,False,True,4,12
527,National Investors Group Holdings Limited,Company,1,0,0,False,False,5,12
528,Cayman Airways Limited (CAL),Company,1,0,0,False,True,4,12
529,Sino-Alliance International,Company,0,0,0,False,True,3,12
530,Schroder Cayman Bank & Trust,Company,0,0,0,False,True,5,12
531,"TR Electronic Chemical Co., Ltd.",Company,1,0,0,True,True,6,12
532,Vantage Drilling International,Company,0,0,1,False,False,3,12
533,Flatiron Strategic Yield Ltd.,Company,1,0,0,False,True,4,12
534,BPN Cayman,Company,0,0,0,False,False,2,12
535,Fronape International Company,Company,1,0,0,False,False,3,12
536,KGI International Holdings Limited,Company,1,0,0,False,False,4,12
537,Pemex Finance,Company,0,0,0,False,False,2,12
538,Doha Finance Limited,Company,1,0,1,False,False,3,12
539,GlobalFoundries Inc.,Company,1,0,0,False,True,2,12
540,BHP Chile,Company,0,0,1,False,False,2,12
541,Prestación de Servicios y Asesorías Bono Peso Ltda.,Company,1,0,0,False,True,8,12
542,BIG DAM Internacional Import Export Ltda.,Company,1,0,0,False,True,6,12
543,Biblioteca Pública Nº 358 Las Cruces,Company,1,1,0,False,False,6,12
544,Sociedad Jorquera y Compañía,Company,0,0,0,False,False,4,12
545,Empresa Eléctrica de Talca,Company,0,0,0,False,False,4,12
546,Cushman Wakefield Semco Chile Negocios Inmobiliarios LTDA.,Company,1,0,1,False,True,7,12
547,Compañía Minera Picacho SCM,Company,0,0,0,False,False,4,12
548,Gas Natural Licuado Mejillones S.A.,Company,1,0,0,False,True,6,12
549,"Huizhou TCL International Hotel Co., Ltd.",Company,1,0,1,True,True,7,12
550,Beijing Zhongjin Jiazi Luhao Equity Investment Partnership (Limited Partnership),Company,1,0,1,False,True,9,12
551,Comercial La Trigueña Limitada,Company,0,0,0,False,False,4,12
552,Carestream Health Chile Ltda.,Company,1,0,1,False,True,4,12
553,Club Deportivo Palestino S.A.D.P.,Company,0,0,0,False,True,7,12
554,Covarrubias Corredores de Bolsa Ltda.,Company,1,0,0,False,True,5,12
555,Schneider Electric Chile S.A.,Company,1,0,1,False,True,5,12
556,Hospital de Chile Chico Dr. Leopoldo Ortega Rodriguez,Company,1,0,1,False,True,8,12
557,Hospital de Salamanca,Company,1,0,1,False,False,3,12
558,Iberoamericana de Energía IBENER,Company,0,0,0,False,False,4,12
559,Hospital Penco Lirquén,Company,1,0,0,False,False,3,12
560,Comsum Technologies (Group) Ltd.,Company,1,0,0,False,True,4,12
561,"Kunming Jialize Tourism Culture Co., Ltd.",Company,1,0,1,True,True,7,12
562,"Shenyang Baosteel North-Eastern Trading Co., Ltd.",Company,1,0,1,True,True,8,12
563,"China Railway Second Bureau Group Chengdu New Technology Blasting Engineering Co., Ltd.",Company,1,0,1,True,True,13,12
564,"Qinghai Yingchun St. Pharmaceutical Co., Ltd.",Company,1,0,0,True,True,8,12
565,"Shanxi Guotou Runtong New Energy Automobile Service Co., Ltd.",Company,1,0,0,True,True,10,12
566,"Beijing Great Wall Knight Electric Co., Ltd.",Company,1,0,1,True,True,8,12
567,Lanzhou Vegetables,Company,0,0,1,False,False,2,12
568,"Shaanqi Datong Special Automobile Co., Ltd.",Company,1,0,0,True,True,7,12
569,"Ningxia Supply and Marketing Group Co., Ltd.",Company,1,0,0,True,True,8,12
570,"Wenzhou Wanxin Real Estate Co., Ltd.",Company,1,0,1,True,True,7,12
571,Shanghai Greenland Financing Guarantee,Company,0,0,1,False,False,4,12
572,"Tongling Zhonglian Liquor Co., Ltd.",Company,1,0,1,True,True,6,12
573,Shaanxi Zhengli Dairy,Company,0,0,0,False,False,3,12
574,"Sichuan International Time Co., Ltd.",Company,1,0,0,True,True,6,12
575,Huizhou Jianji Property Management,Company,1,0,1,False,False,4,12
576,"Beijing Fangfei Rental Service Automotive Co., Ltd.",Company,1,0,1,True,True,8,12
577,Fújiàn shěng wǔ píng zhōng yuán wén huà chǎn yè yǒu xiàn gōng sī,Company,0,0,0,False,False,14,12
578,"China West Normal University Asset Management Co., Ltd.",Company,1,0,0,True,True,9,12
579,Zhengzhou Haisai High Technology Ceramics,Company,0,0,1,False,False,5,12
580,PROMESAS DEL FUTBOL COLOMBIANO S.A.,Company,1,0,0,False,True,6,12
581,Trichem de Colombia S.A.,Company,1,0,1,False,True,5,12
582,C y S Medios E.U.,Company,1,0,0,False,True,6,12
583,Aureal Inmobiliaria LTDA.,Company,1,0,0,False,True,3,12
584,Fondo de Garantias de Antioquia S.A.,Company,1,0,0,False,True,7,12
585,Compañía de Créditos Rápidos S.A.S,Company,1,0,0,False,True,7,12
586,Calamar Constructora de Obras,Company,0,0,0,False,False,4,12
587,British American Tobacco Colombia,Company,0,0,1,False,False,4,12
588,Proyectar Valores,Company,0,0,0,False,False,2,12
589,AGUILAR ALVAREZ Y CIA. LTDA,Company,1,0,0,False,True,5,12
590,Iberoamericana de Alimentos y Servicios S.A.S. (IBEASER),Company,1,0,0,False,True,9,12
591,Municipio de Macaravita,Company,0,0,0,False,False,3,12
592,Constructora e Inmobiliaria Urvalle Cia. Ltda.,Company,1,0,0,False,True,6,12
593,Empresa de Servicios Públicos de Bosconia E.S.P.,Company,0,0,0,False,True,9,12
594,Constructores Civiles y de Sistemas Asociados Ltda.,Company,1,0,0,False,True,7,12
595,Bioenergy Zona Franca,Company,0,0,1,False,False,3,12
596,ISSA EMPRESA UNIPERSONAL,Company,0,0,0,False,False,3,12
597,Inversiones y Contratos ND S.A.S.,Company,1,0,0,False,True,7,12
598,Empresas Varias de Medellín,Company,0,0,0,False,False,4,12
599,Rentar Inmobiliaria S.A.,Company,1,0,0,False,True,4,12
600,Latinamerica Trust & Escrow,Company,0,0,0,False,True,4,12
601,Instituto sobre Alcoholismo y Farmacodependencia (IAFA),Company,1,0,0,False,True,6,12
602,Global Administrative Providers Inc.,Company,1,0,0,False,True,4,12
603,Popular Sociedad de Fondos de Inversión,Company,0,0,0,False,False,6,12
604,Fondation Voyageur,Company,0,0,0,False,False,2,12
605,Los Diablos,Company,0,0,0,False,False,2,12
606,Scotiabank de Costa Rica,Company,0,0,1,False,False,4,12
607,Crhoy S. A.,Company,0,0,0,False,True,3,12
608,Escuela Técnica Agrícola Industrial (ETAI),Company,1,0,0,False,True,5,12
609,Phillip Edward Hess,Company,0,0,0,False,False,3,12
610,Universidad de Costa Rica (UCR),Company,1,0,1,False,True,5,12
611,Museo Histórico Cultural Juan Santamaría (MHCJS),Company,1,0,0,False,True,6,12
612,Correos de Costa Rica,Company,0,0,1,False,False,4,12
613,Bodog Entertainment Group S.A.,Company,1,0,0,False,True,5,12
614,Instituto Costarricense de Acueductos y Alcantarillados (ICAA),Company,1,0,0,False,True,7,12
615,Cyberfuel Sociedad Anonima,Company,0,0,0,False,False,3,12
616,Qimicos Holanda Costa Rica S.A.,Company,1,0,1,False,True,6,12
617,Imprenta Nacional,Company,0,0,0,False,False,2,12
618,Bancrédito Sociedad Agencia de Seguros S.A.,Company,1,0,0,False,True,7,12
619,Aldesa Valores Puesto de Bolsa,Company,0,0,0,False,False,5,12
620,African Development Bank,Company,1,0,0,False,False,3,12
621,Perseus Mining Côte d'Ivoire,Company,0,0,0,False,True,4,12
622,African Development Fund,Company,1,0,0,False,False,3,12
623,Industriel Promotion Services Côte d'Ivoire,Company,1,0,0,False,True,5,12
624,Société Nationale d'Exploitation des Transports Terrestres,Company,0,0,0,False,True,6,12
625,Agence Nationale du Service Universel des Télécommunications-TIC,Company,1,0,0,False,True,8,12
626,Institut Ivoirien de l'Entreprise,Company,0,0,0,False,True,4,12
627,Newcrest Hiré Côte d'Ivoire,Company,0,0,0,False,True,4,12
628,Gesem Group,Company,1,0,0,False,False,2,12
629,Société de Forage Minier,Company,0,0,0,False,False,4,12
630,Comium Côte d'Ivoire,Company,0,0,0,False,True,3,12
631,Groupe Fraternité Matin,Company,1,0,0,False,False,3,12
632,Vivo Energy Côte d'Ivoire,Company,0,0,0,False,True,4,12
633,CFAO,Company,0,0,0,False,False,1,12
634,Fonds de Développement des Infrastructures Industrielles,Company,0,0,0,False,False,6,12
635,Société des Transports Abidjanais,Company,0,0,1,False,False,4,12
636,Tongonaise de Mines,Company,0,0,0,False,False,3,12
637,Quipux-Afrique,Company,0,0,0,False,True,2,12
638,Société d'Informatique de Localisation et de Sécurité - Technology,Company,0,0,0,False,True,9,12
639,Société Concessionnaire du Pont Riviera-Marcory,Company,0,0,0,False,True,6,12
640,Komunalno trgovačko društvo Hober,Company,0,0,0,False,False,4,12
641,"Birotisak društvo za grafičku i izdavačku djelatnost, trgovinu, turizam i poslovno-tehničke usluge, izvoz-uvoz",Company,0,0,0,True,True,17,12
642,Korana d.d. u stečaju,Company,0,0,0,False,True,5,12
643,Državni arhiv u Križevcima,Company,0,0,0,False,False,4,12
644,Komunalno društvo za vodoopskrbu i odvodnju otpadnih voda,Company,0,0,0,False,False,8,12
645,DIP Pilana Gomirje društvo za proizvodnju rezane građe i ostalih proizvoda od drveta,Company,0,0,0,False,False,13,12
646,Transport,Company,0,0,0,False,False,1,12
647,Dom za starije i nemoćne osobe Vinkovci,Company,0,0,0,False,False,7,12
648,Ceste Sisak d.o.o.,Company,1,0,0,False,True,5,12
649,Autobusni kolodvor Split društvo za usluge u cestovnom prometu i putnička agencija,Company,0,0,0,False,False,12,12
650,Međimurjeplet Mura d.d. Kotoriba,Company,0,0,0,False,True,5,12
651,Hoteli Novi,Company,0,0,0,False,False,2,12
652,Lučka uprava Ploče,Company,0,0,0,False,False,3,12
653,Đuro Đaković Strojna obrada,Company,0,0,0,False,False,4,12
654,Trešnjevka,Company,0,0,0,False,False,1,12
655,Robno-transportni centar Brod,Company,0,0,0,False,True,4,12
656,APZ-INŽENJERING d.d.,Company,1,0,0,False,True,4,12
657,"INA Jadran d.o.o. za istraživanje, razradu i proizvodnju ugljikovodika",Company,0,0,0,True,True,12,12
658,Erste Group Card Processor d.o.o.,Company,1,0,0,False,True,7,12
659,Dom Zdravlja Gospić,Company,0,0,0,False,False,3,12
660,Centro de Ingeniería del Transporte de Oriente,Company,0,0,0,False,False,7,12
661,Biblioteca Provincial Alex Urquiola,Company,0,0,0,False,False,4,12
662,Empresa Comercializadora de Combustibles de Santiago de Cuba,Company,0,0,1,False,False,8,12
663,Empresa de Correos Ciego de Ávila,Company,0,0,0,False,False,6,12
664,Empresa Municipal de Comercio y Gastronomía de Guamá,Company,0,0,1,False,False,8,12
665,Paradisus Río de Oro Resort & Spa,Company,1,0,0,False,True,7,12
666,Empresa Inmobiliaria Palco,Company,0,0,0,False,False,3,12
667,Valetta Shipping Corporation,Company,1,0,0,False,False,3,12
668,Empresa Constructora Artemisa del Minint (ECM Artemisa),Company,1,0,0,False,True,7,12
669,Instituto Cubano de Investigaciones de los Derivados de la Caña de Azúcar,Company,0,0,1,False,False,12,12
670,Empresa de Proyectos de Arquitectura e Ingeniería de La Habana (EPROB),Company,1,0,0,False,True,11,12
671,Empresa Municipal de Comercio y Gastronomía de Céspedes,Company,0,0,0,False,False,8,12
672,Empresa de Transporte,Company,0,0,0,False,False,3,12
673,Empresa de Servicios y Mantenimiento,Company,0,0,0,False,False,5,12
674,Companía Turística Habaguanex S.A.,Company,1,0,0,False,True,5,12
675,Gran Muthu Rainbow Hotel,Company,0,0,0,False,False,4,12
676,Empresa Municipal de Comercio Puerto Padre,Company,0,0,0,False,False,6,12
677,PRODIMAT,Company,0,0,0,False,False,1,12
678,Universidad de La Isla de la Juventud Jesús Montané Oropesa,Company,0,0,0,False,False,10,12
679,Cubamar Viajes S.A.,Company,1,0,1,False,True,4,12
680,Telelease,Company,0,0,0,False,False,1,12
681,Curaçao Industrial Services,Company,1,0,0,False,False,3,12
682,MeesPierson (N.A.),Company,1,0,0,False,True,4,12
683,Enterprise Emerging Markets Fund,Company,0,0,0,False,False,4,12
684,MC Venture Finance,Company,0,0,0,False,False,3,12
